image_path,gabor_hist_0,gabor_hist_1,gabor_hist_2,gabor_hist_3,gabor_hist_4,gabor_hist_5,gabor_hist_6,gabor_hist_7,gabor_hist_8,gabor_hist_9,gabor_hist_10,gabor_hist_11,gabor_hist_12,gabor_hist_13,gabor_hist_14,gabor_hist_15,gabor_hist_16,gabor_hist_17,gabor_hist_18,gabor_hist_19,gabor_hist_20,gabor_hist_21,gabor_hist_22,gabor_hist_23,gabor_hist_24,gabor_hist_25,gabor_hist_26,gabor_hist_27,gabor_hist_28,gabor_hist_29,gabor_hist_30,gabor_hist_31,gabor_hist_32,gabor_hist_33,gabor_hist_34,gabor_hist_35,gabor_hist_36,gabor_hist_37,gabor_hist_38,gabor_hist_39,gabor_hist_40,gabor_hist_41,gabor_hist_42,gabor_hist_43,gabor_hist_44,gabor_hist_45,gabor_hist_46,gabor_hist_47,gabor_hist_48,gabor_hist_49,gabor_hist_50,gabor_hist_51,gabor_hist_52,gabor_hist_53,gabor_hist_54,gabor_hist_55,gabor_hist_56,gabor_hist_57,gabor_hist_58,gabor_hist_59,gabor_hist_60,gabor_hist_61,gabor_hist_62,gabor_hist_63
Datasets/wang/Images/train/class0/18.jpg,3,3,5,7,11,15,24,17,31,56,59,85,107,116,159,177,221,273,334,375,533,672,938,1363,1769,2789,14488,13755,6534,6448,6594,6929,5305,5006,4427,4096,3316,2751,2080,1564,1203,719,540,400,336,284,242,208,171,157,114,110,68,61,64,52,36,20,19,22,13,13,10,7
Datasets/wang/Images/train/class0/3.jpg,3,1,0,6,11,11,12,10,15,32,41,44,59,70,85,96,135,143,182,283,340,427,669,989,3264,6318,5827,6426,8274,10877,12569,11454,8592,5612,4014,5751,2547,911,581,417,309,220,148,102,87,64,55,47,44,31,29,24,16,9,3,3,1,1,1,2,2,1,5,2
Datasets/wang/Images/train/class0/1.jpg,4,9,5,9,9,16,12,18,39,39,33,48,52,80,92,107,145,172,192,268,364,516,738,1166,2748,9217,12036,16533,16111,12715,9332,5468,3091,1917,1414,1096,725,396,286,213,166,125,110,106,51,52,35,36,33,24,26,23,13,11,7,10,11,10,7,3,3,1,4,6
Datasets/wang/Images/train/class0/80.jpg,4,4,5,9,10,13,17,18,25,34,39,54,68,87,104,168,189,240,364,517,791,1175,1579,2249,3137,4784,8256,10136,10817,9889,8799,7762,6989,6224,4421,2821,1784,1190,838,643,495,324,252,197,154,94,99,94,75,59,56,31,20,22,12,20,13,6,3,5,8,6,2,4
Datasets/wang/Images/train/class0/45.jpg,3,1,2,5,9,10,9,11,17,22,23,59,73,127,121,220,238,284,346,472,599,857,1159,1946,3075,6869,30363,14865,11304,8427,5187,3359,2332,1482,1006,748,625,458,358,303,235,162,112,76,96,76,35,36,12,9,10,11,9,11,6,6,10,3,1,3,1,1,4,5
Datasets/wang/Images/train/class0/24.jpg,4,2,4,11,5,5,1,12,14,16,30,49,54,74,85,126,167,185,316,428,626,932,1511,2587,6614,26880,10698,11069,11242,9603,6031,3249,1705,1075,732,502,363,282,238,193,153,113,91,43,25,31,27,21,11,19,14,4,2,2,3,0,5,2,5,4,3,2,1,3
Datasets/wang/Images/train/class0/66.jpg,14,14,25,15,32,65,67,69,79,94,109,144,175,234,248,374,481,767,1103,1716,3505,22706,11067,11373,11874,11255,8178,4716,2667,1503,879,660,517,367,234,174,112,86,69,49,44,32,37,35,29,25,22,28,27,24,22,21,14,13,14,15,34,21,3,8,8,4,4,4
Datasets/wang/Images/train/class0/0.jpg,4,4,4,2,7,3,4,3,1,7,8,5,10,8,20,27,35,44,64,88,135,189,225,308,410,520,781,1081,1448,2139,3048,4762,8036,13469,16732,13095,8993,5947,4130,3033,2170,1590,1274,1034,800,599,468,339,285,223,188,114,84,73,70,44,36,38,13,10,4,8,6,5
Datasets/wang/Images/train/class0/78.jpg,10,6,7,13,8,29,34,33,49,49,55,82,101,134,178,277,406,571,906,1234,1982,3404,6395,17132,16415,13038,10418,8212,5515,3674,2754,1566,1014,689,525,328,239,172,118,102,87,64,46,43,29,20,25,23,19,12,7,5,6,4,3,5,2,3,4,5,6,5,3,4
Datasets/wang/Images/train/class0/64.jpg,3,1,8,7,7,11,24,43,33,78,100,135,210,246,360,442,715,1004,1284,1720,2295,3126,4171,5968,9066,8926,8722,7892,7193,6536,6052,4912,3933,2888,2095,1692,1332,1100,898,678,515,407,306,254,199,144,118,95,79,49,47,37,38,25,21,13,11,15,6,3,6,2,4,4
Datasets/wang/Images/train/class0/79.jpg,3,0,4,3,3,9,6,5,12,6,13,12,11,23,16,23,37,46,52,47,74,92,124,116,167,240,243,345,436,529,601,704,804,1066,1271,1985,2609,8985,15824,31939,24016,1892,949,680,465,372,336,263,159,167,141,99,75,37,53,29,26,12,9,9,8,14,4,4
Datasets/wang/Images/train/class0/62.jpg,7,10,6,10,2,10,5,17,27,47,34,54,69,90,145,191,279,460,694,923,1530,2532,4597,11435,16206,16911,12725,7900,5306,3829,3434,4719,1155,821,568,407,306,222,135,94,83,60,28,36,24,28,14,10,13,13,12,8,10,5,9,3,2,6,2,5,7,7,5,2
Datasets/wang/Images/train/class0/60.jpg,3,2,0,2,7,5,2,9,10,14,13,22,29,41,52,70,99,159,198,242,358,572,805,1154,1588,2437,3768,6118,9662,12579,12734,11068,9039,6641,7391,3303,2327,1623,1059,751,529,406,311,275,205,125,81,68,61,45,42,34,28,25,23,25,15,12,9,11,8,4,2,4
Datasets/wang/Images/train/class0/39.jpg,5,5,15,7,14,10,16,7,19,26,31,39,46,65,84,81,154,130,225,279,341,412,578,1020,1730,3476,9422,10425,8768,8807,9202,8096,10482,17242,3484,996,680,491,285,216,188,120,109,99,65,59,52,38,24,20,26,17,18,15,7,6,5,3,2,3,4,6,4,3
Datasets/wang/Images/train/class0/51.jpg,6,5,4,8,12,13,24,29,27,35,55,62,80,95,121,136,177,224,317,481,614,930,1311,1813,2674,3777,5394,7596,9222,9833,9595,8394,7575,6456,5190,3920,2846,2147,1547,1209,961,670,530,434,370,259,196,164,142,101,117,93,74,74,55,40,19,14,13,5,4,4,5,6
Datasets/wang/Images/train/class0/33.jpg,3,2,1,11,8,12,11,9,32,27,32,37,63,91,91,111,146,180,274,364,442,589,825,1146,1500,1825,2376,3390,5443,9171,13792,14386,10964,8678,6263,3816,2673,2014,1659,1288,1059,814,662,445,381,290,214,143,113,105,91,79,44,36,27,19,13,4,3,0,3,1,6,7
Datasets/wang/Images/train/class0/63.jpg,5,8,6,9,12,18,31,26,31,51,67,81,108,141,146,216,253,316,435,596,702,932,1172,1508,1943,2428,3055,4446,6761,6119,6371,6932,7473,7739,7612,10760,5069,3408,2511,1880,1483,1232,975,799,582,448,329,260,202,147,100,100,68,61,39,32,17,16,14,8,4,7,2,2
Datasets/wang/Images/train/class0/69.jpg,7,6,4,7,14,12,16,13,26,23,46,60,77,111,135,199,288,465,635,989,1561,2604,5092,14644,24875,16056,9890,6759,4528,3178,1856,1277,788,448,343,269,184,157,110,81,66,48,34,62,51,45,27,27,20,23,14,7,5,7,6,4,4,2,4,8,1,1,2,3
Datasets/wang/Images/train/class0/27.jpg,4,5,5,3,5,4,5,5,5,6,5,20,13,11,15,31,25,40,58,81,115,165,236,390,748,1479,7029,13031,11968,14045,13363,12361,9330,6046,4035,1686,750,329,197,114,96,81,74,51,39,26,32,28,11,13,9,13,7,10,12,8,9,5,2,2,1,4,2,6
Datasets/wang/Images/train/class0/36.jpg,5,12,17,16,16,13,28,26,28,23,31,50,76,123,201,308,365,467,661,994,1477,2331,4111,11809,12049,15163,13468,10357,7100,5221,3598,2508,1632,1116,696,510,364,303,243,166,125,88,54,50,35,31,22,28,19,19,17,19,22,16,17,19,12,8,5,4,2,4,2,4
Datasets/wang/Images/train/class0/28.jpg,2,1,4,0,3,2,1,5,1,4,8,11,16,26,18,40,61,98,126,160,230,268,404,699,1079,1534,2486,4454,10326,8746,9887,10882,9919,7471,5606,4688,10938,2245,1532,1124,888,590,471,345,257,174,126,84,79,48,33,28,10,14,8,3,8,7,4,8,3,7,1,3
Datasets/wang/Images/train/class0/21.jpg,8,9,4,1,4,2,12,8,15,28,25,24,27,45,52,65,96,112,135,193,284,407,529,784,1360,2111,4445,10385,10162,10418,10920,12023,10530,8214,5986,4377,1591,795,434,302,217,145,156,129,126,111,64,64,57,44,56,46,43,27,23,22,18,9,6,5,3,5,2,4
Datasets/wang/Images/train/class0/71.jpg,5,4,3,3,2,5,8,6,5,5,12,8,15,18,24,21,37,61,58,86,91,130,203,261,442,749,1773,5078,8769,11894,14774,15936,14686,10707,5697,2762,1613,815,474,359,228,127,73,51,30,20,20,17,21,21,13,16,12,10,6,7,6,4,3,5,1,3,4,7
Datasets/wang/Images/train/class0/47.jpg,4,2,2,7,3,8,4,6,15,10,14,14,13,21,30,29,58,69,104,159,216,427,503,754,974,1485,2253,3354,5325,9309,11750,12521,11121,9075,7529,6089,4486,3253,2256,1554,1133,690,427,300,204,169,148,89,78,57,42,35,28,24,17,17,9,9,4,1,4,4,2,7
Datasets/wang/Images/train/class0/37.jpg,4,5,10,8,13,10,20,32,42,64,81,110,117,160,170,210,280,354,499,672,907,1158,1404,2055,2999,4095,6497,9314,10585,10823,10009,8120,6433,5017,3697,2618,2127,1738,1403,988,765,629,440,328,274,225,188,126,87,65,72,46,35,34,47,35,12,12,10,10,4,6,3,3
Datasets/wang/Images/train/class0/77.jpg,4,1,2,9,5,6,7,2,7,8,16,31,38,57,70,98,140,157,230,350,542,719,1029,1499,2059,3424,5533,8688,10875,12077,12046,11252,8858,5972,4095,2480,1533,1118,856,572,397,282,246,201,161,105,112,79,49,43,35,22,23,25,18,8,5,7,5,7,3,1,2,3
Datasets/wang/Images/train/class0/6.jpg,6,3,6,10,4,11,9,22,15,13,16,43,52,53,88,134,180,253,332,477,669,921,1306,1821,2545,3451,4943,7775,11793,12297,10266,8931,7065,5389,4026,2980,2317,1845,1372,1040,811,597,509,429,313,239,192,161,122,95,74,59,49,27,35,31,27,18,13,14,3,3,2,2
Datasets/wang/Images/train/class0/59.jpg,9,5,7,21,27,43,87,106,114,122,134,186,287,336,477,712,932,1271,1626,2538,3810,6428,12658,14004,11705,9678,7524,5656,4371,3293,2431,1873,1377,1022,747,571,428,325,258,191,154,125,126,89,67,67,53,47,46,30,28,15,18,13,5,9,7,3,6,0,0,2,1,3
Datasets/wang/Images/train/class0/12.jpg,14,3,5,6,20,29,48,54,58,75,98,113,139,212,279,347,495,742,1106,1585,2630,4341,9147,13499,14610,13414,11064,8005,5965,3545,1920,1164,828,622,512,319,243,225,180,141,102,69,48,38,34,36,28,20,13,12,15,15,11,12,11,6,9,5,1,2,2,3,4,6
Datasets/wang/Images/train/class0/29.jpg,4,4,9,13,11,10,19,16,16,20,33,50,78,99,104,146,230,244,341,532,839,1256,1957,3046,5919,15750,11837,11022,14093,7377,5662,4581,3441,2469,1870,1325,1018,775,614,350,264,191,112,108,67,50,53,54,41,25,27,27,20,16,15,10,6,8,3,4,5,3,8,7
Datasets/wang/Images/train/class0/73.jpg,4,7,6,5,8,10,17,15,26,26,30,46,42,45,62,50,90,109,132,168,212,281,383,539,787,1136,1572,1872,2535,3454,4223,7570,16553,33459,16576,2591,1153,745,486,329,203,186,133,99,62,54,41,24,18,16,17,14,6,12,8,7,8,11,9,13,4,1,1,3
Datasets/wang/Images/train/class0/31.jpg,4,13,13,27,20,31,37,64,70,76,131,163,209,355,485,625,774,1019,1288,1849,2539,3425,4822,6703,8044,8296,8220,7983,7617,6778,5937,4814,3806,2877,2270,1729,1210,929,703,562,440,317,216,169,137,105,80,62,57,42,35,29,32,12,15,7,5,9,3,2,3,3,3,4
Datasets/wang/Images/train/class0/25.jpg,3,1,2,2,3,4,3,6,9,6,8,8,17,34,48,66,78,108,144,191,307,475,685,892,1178,1633,2267,3329,4909,7248,9336,10341,9787,9307,8238,6931,7102,3937,2888,1868,1229,953,714,485,391,263,207,173,114,116,70,51,43,36,17,14,3,4,1,6,1,4,4,6
Datasets/wang/Images/train/class0/10.jpg,8,10,16,13,24,25,38,38,47,85,72,107,121,177,241,323,373,493,581,806,1096,1671,2396,3673,5205,9068,10639,13003,11626,10318,8639,7363,3002,1998,1207,842,633,485,383,311,225,197,119,123,60,68,41,64,44,39,28,29,20,17,22,7,7,14,6,8,4,1,2,3
Datasets/wang/Images/train/class0/26.jpg,7,11,12,16,26,26,30,42,51,54,63,82,106,125,157,197,223,219,297,422,471,683,823,1035,1428,2073,3806,10144,11257,10253,8824,8820,7160,5881,4815,4164,3324,2440,1902,1438,1044,858,718,539,460,327,261,224,183,156,149,117,81,85,59,33,35,22,12,13,4,9,5,3
Datasets/wang/Images/train/class0/17.jpg,9,10,22,39,51,49,75,90,116,137,188,234,292,402,496,657,809,1183,1532,2444,4808,14706,11790,9737,8159,7466,6708,5808,4675,3701,2637,2308,1633,1176,914,651,529,451,334,263,209,155,122,101,87,68,64,42,41,30,26,13,10,10,5,6,6,5,5,3,3,1,1,2
Datasets/wang/Images/train/class0/23.jpg,3,2,0,3,7,3,6,6,5,15,21,22,22,25,31,53,64,78,125,246,345,458,665,894,1298,1916,3065,4711,7809,10614,11346,10420,8981,8005,7467,7947,3578,2329,1688,1129,811,513,410,294,200,163,130,72,69,53,32,31,27,12,25,16,14,10,7,1,3,2,4,3
Datasets/wang/Images/train/class0/52.jpg,3,3,3,1,3,1,6,4,3,5,10,15,20,32,34,61,98,99,139,188,239,371,452,678,963,1342,2095,2823,4050,5611,7036,8247,9106,9079,8885,8588,7910,6315,4353,2848,1783,1217,901,659,506,329,264,208,159,117,102,92,67,50,36,28,27,12,8,2,7,1,3,7
Datasets/wang/Images/train/class0/11.jpg,3,3,3,3,8,16,19,23,20,47,51,63,67,89,131,122,202,222,251,329,481,626,946,1260,1795,2689,4039,6388,8628,9679,9899,9476,8853,7318,5960,5881,3412,2291,1630,1191,914,679,525,464,363,279,177,159,135,92,92,56,54,50,36,39,24,9,10,8,12,7,3,3
Datasets/wang/Images/train/class0/65.jpg,2,1,2,3,6,10,11,13,10,10,12,7,13,12,29,30,34,50,56,70,120,128,156,185,239,365,561,888,1576,3367,30307,18327,12189,7324,4305,4211,3819,3692,3075,1224,595,285,202,153,100,92,77,59,40,37,28,46,25,25,28,15,10,15,12,11,2,4,1,3
Datasets/wang/Images/train/class0/75.jpg,3,6,3,1,3,1,11,9,10,17,20,22,35,51,87,133,174,208,319,437,625,936,1380,2124,3530,6678,10059,14110,14495,11693,8906,6047,4539,3279,2286,1659,1235,930,646,437,303,195,138,126,109,58,60,50,37,22,18,11,5,1,3,3,0,4,4,3,2,4,1,3
Datasets/wang/Images/train/class8/823.jpg,5,3,2,2,2,1,2,5,5,5,9,7,13,17,26,36,42,53,58,81,110,130,137,188,259,343,609,977,1349,2012,2790,3679,5366,8128,12144,13357,16759,13010,7558,3846,1930,1061,606,407,263,175,151,138,85,68,48,52,45,35,31,19,13,8,8,10,4,5,8,9
Datasets/wang/Images/train/class8/874.jpg,3,5,3,0,3,1,3,4,3,4,5,3,12,22,25,28,24,45,54,78,118,144,189,281,319,386,528,751,946,1362,1867,2983,3899,4045,4688,5875,8009,10351,10647,8787,8259,12744,5755,1779,845,572,395,323,269,191,132,109,90,71,56,51,46,22,31,17,18,6,13,10
Datasets/wang/Images/train/class8/839.jpg,1,2,2,2,3,2,3,6,7,6,8,4,8,7,7,14,12,22,35,31,50,58,79,103,170,190,271,357,480,601,837,1095,2008,4543,2537,2668,3324,4321,7439,17233,23062,13281,5646,2905,1529,915,652,455,350,258,195,162,103,67,46,43,17,22,14,16,12,3,1,4
Datasets/wang/Images/train/class8/848.jpg,3,1,2,5,4,4,3,11,16,15,17,22,19,26,30,30,23,41,59,70,116,143,211,347,504,775,1185,1938,3223,6187,12163,27299,15980,8385,5488,3540,2948,2551,1864,998,576,339,227,156,98,71,63,65,56,42,39,38,41,46,31,37,39,20,15,20,20,9,7,3
Datasets/wang/Images/train/class8/801.jpg,4,8,9,20,28,20,35,40,49,61,61,70,103,134,164,226,302,402,507,716,985,1478,2632,4108,7851,11082,9933,9210,12919,9092,4841,4005,3323,2867,2371,1754,1449,1110,929,731,593,462,357,295,233,196,138,137,82,61,32,35,17,9,3,2,3,2,4,2,3,6,0,3
Datasets/wang/Images/train/class8/829.jpg,9,9,5,8,10,17,24,23,28,41,40,60,80,94,144,213,312,454,706,1038,1763,3260,5953,7366,7389,7169,6910,6648,7039,7200,6344,4749,3692,5894,6337,1785,1162,854,654,520,376,316,267,247,215,191,140,110,88,75,59,57,42,29,24,18,13,8,5,4,5,2,4,6
Datasets/wang/Images/train/class8/871.jpg,7,0,4,2,6,4,3,5,5,4,13,10,17,27,36,61,72,91,143,188,304,437,519,832,1118,1516,1945,2792,4668,7974,7194,10065,10174,10112,10879,8449,3860,4231,3945,2500,1381,912,602,370,222,133,97,81,54,45,38,35,21,20,14,9,12,14,5,6,10,3,4,4
Datasets/wang/Images/train/class8/847.jpg,4,1,3,3,6,4,4,4,0,9,9,10,24,25,43,52,74,112,179,222,309,380,568,726,958,1325,1784,5591,12788,10515,6325,8118,22327,13926,3899,2221,1373,1061,757,611,475,380,300,214,187,133,74,45,50,21,16,18,8,2,8,2,3,4,3,4,2,2,0,3
Datasets/wang/Images/train/class8/852.jpg,6,6,5,16,18,17,23,26,25,25,24,29,29,37,46,48,72,110,151,208,323,412,660,1153,2488,14013,9444,5356,4015,4720,5245,6923,11150,15700,11138,2116,646,413,277,192,159,149,105,70,77,51,54,47,45,24,29,34,23,22,12,15,14,16,18,11,9,5,5,5
Datasets/wang/Images/train/class8/817.jpg,2,2,3,10,11,9,19,21,7,16,29,27,46,42,99,123,153,265,322,438,579,796,1065,1439,2107,3475,14037,24350,16512,6193,5203,4471,3521,2893,2409,1775,1280,934,760,592,454,406,281,253,191,162,126,94,79,59,37,37,17,20,10,9,10,6,7,1,4,2,3,1
Datasets/wang/Images/train/class8/864.jpg,3,2,3,3,1,4,17,7,7,8,20,18,30,28,41,62,55,87,109,159,177,260,421,642,948,1206,1772,2705,3886,5350,6676,7551,8357,12037,14434,8906,5768,4787,3572,2307,1626,1083,834,592,451,309,235,162,133,128,86,59,47,31,21,25,16,9,8,5,7,6,1,4
Datasets/wang/Images/train/class8/846.jpg,2,2,4,3,5,4,8,12,16,20,28,53,62,80,135,162,224,320,518,600,784,909,1137,1293,1561,1899,2100,2440,4134,5478,16231,28505,15894,5741,2403,1490,1100,667,521,375,270,213,174,103,106,108,97,78,53,44,32,32,12,14,13,5,7,2,2,2,4,2,6,5
Datasets/wang/Images/train/class8/822.jpg,9,4,4,6,18,23,20,30,30,44,71,73,95,139,156,222,301,353,510,713,992,1491,3162,8166,12254,12568,8927,6280,7504,10326,9062,8157,2430,1247,769,524,368,265,208,162,105,119,98,89,53,33,19,19,16,10,6,9,7,10,9,0,4,4,0,3,1,3,2,2
Datasets/wang/Images/train/class8/856.jpg,4,2,4,3,3,4,5,6,4,14,26,32,27,33,38,73,91,120,189,263,397,584,949,1528,2368,4081,24000,10839,10194,13856,11765,7397,2711,1690,1291,950,665,460,284,232,218,157,123,98,82,68,51,46,39,53,29,39,34,21,16,9,9,9,5,5,5,1,1,4
Datasets/wang/Images/train/class8/824.jpg,4,3,3,5,6,10,9,13,26,16,34,29,51,51,72,139,192,260,401,585,751,1192,1785,2574,3368,3867,4497,5304,6200,7447,7483,6506,6233,6357,7917,6969,4731,3695,3928,2752,877,622,429,296,195,100,68,55,37,29,19,13,12,10,14,15,9,6,9,6,8,5,2,3
Datasets/wang/Images/train/class8/835.jpg,3,7,11,13,8,7,8,8,8,18,27,51,55,91,111,124,153,203,268,360,526,823,1387,2344,11151,10673,10193,14719,11033,4860,4716,5585,8893,4615,1827,1074,626,425,303,202,173,140,111,78,46,32,29,15,22,23,25,12,8,5,7,8,9,11,12,5,4,8,7,5
Datasets/wang/Images/train/class8/834.jpg,4,5,4,3,3,2,4,9,8,12,14,13,14,26,40,73,80,83,126,152,177,237,296,459,778,1297,2051,4698,8486,33158,26749,7347,4918,2508,1293,800,533,419,379,238,166,116,86,68,65,45,48,40,24,23,22,20,22,12,12,6,7,4,3,1,3,2,6,7
Datasets/wang/Images/train/class8/840.jpg,2,4,1,2,3,1,2,4,3,3,10,6,22,24,33,55,82,116,160,222,265,376,514,582,745,1040,1220,1702,2356,4406,7493,5616,7088,7974,11826,10458,11990,9196,3242,2365,1758,1285,984,776,525,422,291,223,188,139,129,100,72,56,47,28,26,14,5,6,4,7,7,3
Datasets/wang/Images/train/class8/827.jpg,3,2,5,3,13,9,18,31,36,56,57,90,124,183,206,288,386,496,608,766,1083,1388,1932,3062,5439,7678,7953,6878,5474,6637,18571,17348,4509,1412,1106,860,696,583,501,382,327,246,224,153,111,97,71,54,36,27,15,14,12,7,4,7,4,6,5,5,1,2,1,3
Datasets/wang/Images/train/class8/802.jpg,3,6,7,6,6,17,20,22,18,28,44,58,64,63,94,114,175,214,265,331,392,521,668,862,1230,1727,2590,11722,5448,6860,8587,9363,9391,7627,6344,5050,4254,4637,2235,1637,1303,1088,694,536,400,293,263,199,183,134,113,102,89,71,34,33,31,16,10,5,1,2,1,3
Datasets/wang/Images/train/class8/811.jpg,5,1,5,9,14,22,26,25,45,67,85,115,128,210,310,392,514,632,831,911,1174,1420,4171,5241,2311,2423,2546,2728,12060,33162,7131,4797,3290,2451,1960,1502,1187,948,717,513,426,362,322,219,192,134,124,74,70,68,43,41,32,31,18,16,18,8,11,7,1,4,1,3
Datasets/wang/Images/train/class8/804.jpg,3,2,6,10,7,4,9,17,22,32,43,50,52,82,126,140,172,232,342,385,480,590,698,975,1274,1726,2503,3992,28495,24316,8994,5711,3697,2601,2069,1582,1289,1015,760,690,562,473,436,294,227,210,170,136,111,101,66,43,58,33,31,36,35,22,16,11,14,12,9,5
Datasets/wang/Images/train/class8/863.jpg,4,3,12,7,10,13,7,17,19,25,31,43,39,50,50,70,78,76,118,153,231,357,618,983,1977,4438,10542,14112,10321,9602,18667,12434,6069,2336,1354,846,641,422,299,195,164,102,110,96,73,63,55,56,37,36,26,26,25,31,17,27,20,20,14,12,8,7,7,3
Datasets/wang/Images/train/class8/812.jpg,7,8,15,18,34,39,47,57,65,52,53,109,118,141,177,194,263,325,463,634,954,1236,1649,2364,3122,3362,3947,4544,5493,7631,20495,16588,10095,3709,2613,1865,1236,982,689,644,432,403,292,227,182,132,104,101,82,69,50,46,37,31,18,20,12,7,4,4,5,3,3,3
Datasets/wang/Images/train/class8/854.jpg,3,5,9,11,9,21,32,38,40,63,70,74,87,90,106,112,143,221,269,388,482,563,807,1025,1293,1666,2173,2908,4352,10344,15723,10337,6340,5627,5255,4858,4582,3880,3075,2493,1894,1487,1173,914,695,574,431,322,232,190,159,131,118,76,81,59,50,31,27,32,18,22,8,6
Datasets/wang/Images/train/class8/842.jpg,9,5,6,8,14,12,10,19,22,24,37,47,74,102,141,234,403,514,776,1130,2104,3637,6658,19231,11797,7869,5772,5692,17732,5109,2333,1616,1047,859,633,507,385,313,268,221,206,144,92,83,91,68,60,30,30,26,9,11,13,14,10,10,5,5,5,6,4,3,5,4
Datasets/wang/Images/train/class8/877.jpg,4,11,14,20,47,23,42,60,106,151,211,293,397,471,671,924,1291,1699,2077,2730,3183,3923,4814,5163,5416,9268,14100,14753,9316,4452,3458,2078,1533,1189,986,792,637,420,334,225,194,176,150,122,90,65,68,41,31,11,12,9,12,13,1,8,9,1,3,2,1,1,0,2
Datasets/wang/Images/train/class8/814.jpg,5,3,1,5,4,5,5,6,4,4,8,10,19,29,20,27,51,78,117,136,210,308,471,691,1022,1445,2623,6800,9813,11961,12199,9893,9186,11570,9790,3896,1577,1081,813,538,455,350,307,198,145,110,83,60,52,29,22,17,8,6,6,3,4,6,2,6,1,4,3,3
Datasets/wang/Images/train/class8/825.jpg,5,2,2,1,5,4,6,7,13,12,21,19,25,31,30,40,48,59,84,128,189,302,428,675,987,1440,2142,3453,5820,11741,8075,7725,6777,6512,6337,5464,4579,2949,2392,2304,1779,1804,2544,2136,1800,2104,2514,951,454,340,292,209,154,113,80,57,34,27,25,18,11,9,11,5
Datasets/wang/Images/train/class8/876.jpg,2,2,1,2,3,1,6,1,5,4,8,19,11,42,62,65,120,150,175,173,251,359,436,518,688,959,1381,1921,3110,5168,7184,8892,13423,35641,4732,2599,1992,1521,1260,928,793,618,531,457,382,274,256,232,213,138,108,87,79,70,65,45,34,27,20,20,18,10,6,6
Datasets/wang/Images/train/class8/832.jpg,1,0,1,10,11,25,19,22,24,28,31,55,79,93,116,148,200,274,343,451,639,947,1334,1994,2936,4596,13144,8755,6325,6004,10018,12584,10094,4994,4535,1905,1207,975,723,526,403,354,246,208,155,135,99,95,63,54,52,41,42,24,37,33,19,27,9,16,8,9,6,3
Datasets/wang/Images/train/class8/818.jpg,3,1,2,2,3,3,3,6,12,12,7,31,36,64,67,102,159,190,255,341,472,564,747,1023,1468,2107,3823,7580,5849,4459,3726,3957,4313,5048,5855,7538,10888,8299,6285,5220,2505,1286,925,724,579,460,323,263,196,142,102,77,56,25,33,20,16,13,11,13,3,8,2,2
Datasets/wang/Images/train/class8/859.jpg,3,1,2,2,4,8,13,20,29,31,40,42,63,89,99,130,145,165,249,306,310,449,611,776,1173,1557,2131,2918,4491,7988,9531,9472,11926,9930,12164,8396,3557,2391,1725,1127,873,665,550,429,336,284,213,199,145,112,97,74,59,38,33,27,30,24,22,7,6,8,5,4
Datasets/wang/Images/train/class8/869.jpg,5,7,7,6,4,3,13,13,17,13,35,58,71,93,152,263,359,498,683,977,1529,3246,8018,14521,15586,11976,10516,7512,14500,2503,1598,1029,677,472,322,226,190,156,97,93,72,44,27,26,12,13,8,10,4,3,3,4,3,6,5,1,2,1,1,2,1,3,2,7
Datasets/wang/Images/train/class8/855.jpg,4,1,2,4,4,4,3,5,2,13,10,12,12,10,18,18,25,27,35,34,54,75,107,136,223,360,471,681,1164,1830,2648,4347,6801,9486,11877,13375,9545,7117,5991,9888,3634,2350,1622,1101,819,613,438,343,236,190,137,66,64,45,55,36,38,21,24,8,10,12,15,8
Datasets/wang/Images/train/class8/867.jpg,6,5,6,1,5,5,13,29,31,42,72,45,47,53,56,69,66,77,87,124,159,215,264,363,568,993,2034,4228,13947,12034,9348,5298,3353,2671,37695,1737,465,321,236,198,151,137,124,95,106,105,85,58,64,57,48,52,39,49,48,48,26,15,7,4,3,7,5,5
Datasets/wang/Images/train/class8/849.jpg,6,3,8,4,4,6,3,15,7,20,31,33,48,72,86,104,158,197,236,303,361,447,563,730,887,965,1332,1732,2506,4170,7888,7302,7774,8430,9707,12346,12617,4799,2937,2179,1652,1144,878,750,597,517,398,324,252,162,155,121,103,59,53,34,28,24,10,14,2,2,3,6
Datasets/wang/Images/train/class8/844.jpg,3,2,6,23,33,26,47,55,120,137,171,282,343,398,475,621,785,971,1211,1406,1742,2167,2695,4020,41367,12000,6154,3948,3211,2648,2072,1748,1334,1077,918,727,650,536,496,390,306,219,201,147,104,62,46,43,29,28,23,17,20,11,4,2,3,3,4,5,4,2,2,4
Datasets/wang/Images/train/class8/813.jpg,11,7,11,16,14,24,24,15,24,30,38,42,47,72,112,131,149,176,237,313,417,534,827,1229,2020,3443,6208,11165,22093,14443,8949,6839,4683,3157,2568,2016,1573,1113,831,605,462,323,251,180,177,131,99,95,86,69,42,45,20,24,21,14,13,9,8,13,7,2,4,3
Datasets/wang/Images/train/class8/810.jpg,3,2,4,3,4,3,9,10,13,9,26,37,49,50,71,93,106,133,142,201,236,321,392,510,692,854,906,1032,1907,49029,1558,1513,1463,1632,1611,9064,14887,1772,1526,1355,974,781,685,579,402,278,238,197,172,152,133,77,90,69,53,40,45,35,26,30,13,3,1,3
