class,img_path,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191
class5,../Datasets/wang/Images/train/class5/515.jpg,0.0164897,0.00817871,0.0103861,0.0128784,0.0170288,0.0214335,0.02771,0.0335185,0.0389099,0.0458883,0.0522461,0.0600382,0.065389,0.0704346,0.0704142,0.0641073,0.0563049,0.0468038,0.038208,0.0290731,0.0230001,0.01769,0.0127055,0.00985718,0.0075175,0.00612386,0.00487264,0.00409953,0.0038147,0.00334676,0.00268555,0.0025533,0.0024821,0.00231934,0.00216675,0.00179036,0.00181071,0.00179036,0.00165812,0.00160726,0.00130208,0.00148519,0.00142415,0.00152588,0.00166829,0.00145467,0.00142415,0.0015564,0.00141398,0.00149536,0.00199382,0.00174967,0.00240072,0.0023702,0.00316366,0.00536092,0.0141296,0.0433553,0.00906372,0.00175985,0.000376383,0.00012207,6.10352e-05,1.01725e-05,0.00480143,0.00364176,0.00298055,0.00276693,0.0027771,0.00317383,0.00342814,0.00397746,0.00458781,0.00592041,0.00725301,0.00909424,0.00985718,0.0108744,0.0132039,0.0156657,0.0181783,0.0238037,0.0288086,0.0343526,0.0406901,0.0447083,0.0484721,0.0501912,0.048584,0.0473938,0.0428365,0.0399475,0.036438,0.0328573,0.0303345,0.0269979,0.0243225,0.0232239,0.0215658,0.0197347,0.0170593,0.0158895,0.0136515,0.0125631,0.0104777,0.00894165,0.00815837,0.00679525,0.00611369,0.00563558,0.00464884,0.00426229,0.00378418,0.00357056,0.00314331,0.00331624,0.00336711,0.00528971,0.0108541,0.0128784,0.0369975,0.0114848,0.00219727,0.00100708,0.000325521,0.000101725,4.06901e-05,0,0.00216675,0.00231934,0.00242106,0.00276693,0.00293986,0.00325521,0.00395711,0.00407918,0.0038147,0.00414022,0.00458781,0.00508626,0.00619507,0.00724284,0.00806681,0.00921631,0.00984701,0.0114746,0.0129801,0.0145467,0.0169271,0.0171407,0.0197652,0.0209656,0.0242411,0.0254517,0.0293681,0.0301615,0.031189,0.0323283,0.0327148,0.0328573,0.0313517,0.0301921,0.0295715,0.0288595,0.0273234,0.0261027,0.024353,0.0241597,0.0222066,0.0199483,0.0187683,0.0178121,0.0166016,0.0156047,0.0152893,0.0158691,0.0143534,0.0145365,0.0157471,0.0169678,0.019165,0.028127,0.0404256,0.0196126,0.0120544,0.00744629,0.00527954,0.00326538,0.00221761,0.00148519,0.000691732,0.000396729
class5,../Datasets/wang/Images/train/class5/516.jpg,0.0161641,0.0124207,0.0183614,0.0285238,0.0359599,0.0282796,0.023702,0.0210571,0.021932,0.0228882,0.0249329,0.0253499,0.0247803,0.0263468,0.0275675,0.0300598,0.0361125,0.0418599,0.0394999,0.0332438,0.0247396,0.0212402,0.0172933,0.0149943,0.0157878,0.0164185,0.0158691,0.0166423,0.0174154,0.0165405,0.0154622,0.0166219,0.0174459,0.0157267,0.0144043,0.0132548,0.0128784,0.0116475,0.0104879,0.0106506,0.0101013,0.00916545,0.00902303,0.00783285,0.00661214,0.00649007,0.00703939,0.00720215,0.00741577,0.00720215,0.00683594,0.00505575,0.00459798,0.00426229,0.00489299,0.00901286,0.0125936,0.0142517,0.00464884,0.0009257,0.000203451,6.10352e-05,1.01725e-05,0,0.0045166,0.00869751,0.0160929,0.0231323,0.0264587,0.0206604,0.0152588,0.013621,0.0150553,0.0156962,0.0153402,0.0161133,0.0172933,0.0195211,0.0225321,0.025706,0.0300293,0.0344137,0.0384216,0.0379639,0.0287374,0.0236511,0.0170085,0.0148722,0.0141602,0.0142619,0.0133972,0.0125936,0.0114644,0.011261,0.0107218,0.0109965,0.0102946,0.0115356,0.0114441,0.0118815,0.011912,0.0116679,0.0113729,0.0113932,0.0109151,0.0116069,0.0114237,0.0128072,0.0125936,0.013031,0.0148214,0.0146993,0.0151062,0.0175883,0.021169,0.0236816,0.0269877,0.0312195,0.0273031,0.0200907,0.0152283,0.00696818,0.000976562,0.000356038,0.000183105,6.10352e-05,2.03451e-05,1.01725e-05,0.0037028,0.00701904,0.011027,0.0162659,0.0171814,0.0169881,0.017863,0.0167948,0.0142212,0.0144145,0.0143433,0.0138245,0.0130717,0.0144348,0.0158691,0.0184835,0.0211487,0.0227051,0.0216878,0.0220846,0.0252584,0.0289001,0.0312703,0.0302531,0.0259094,0.0204875,0.0174662,0.0156759,0.014801,0.0133362,0.0137024,0.0125732,0.0128377,0.0123494,0.0119019,0.0122884,0.0120036,0.0122884,0.0113627,0.0118306,0.0116679,0.012675,0.0129089,0.0140279,0.015981,0.0178324,0.0205587,0.0242716,0.0270386,0.0279643,0.026123,0.0232035,0.0202026,0.0200704,0.0177816,0.013326,0.0112305,0.0141602,0.00430298,0.00228882,0.0013326,0.000701904,0.000437419,0.000284831
class5,../Datasets/wang/Images/train/class5/517.jpg,0.0194092,0.0133362,0.0142212,0.0170695,0.0231527,0.0252889,0.0226034,0.0192159,0.01828,0.0174967,0.0160726,0.015564,0.0148112,0.014445,0.0145365,0.0135295,0.0137736,0.0143534,0.0131836,0.0136108,0.0134481,0.012797,0.0123393,0.0128479,0.0128988,0.0124105,0.0126851,0.0132039,0.0133464,0.0123596,0.0118306,0.0127665,0.0136617,0.01356,0.013855,0.0152588,0.0161845,0.0160624,0.0171,0.0168966,0.0163371,0.0162659,0.0157878,0.0171509,0.0163574,0.015625,0.0148112,0.0153809,0.0157572,0.0197652,0.0232137,0.0244853,0.024821,0.0259705,0.0306803,0.0383301,0.0450439,0.0132955,0.0013326,0.000101725,1.01725e-05,1.01725e-05,0,0,0.00588989,0.0093689,0.0105794,0.0115662,0.0161845,0.0203145,0.0197449,0.01887,0.0174866,0.015981,0.0139771,0.012797,0.0127767,0.0126241,0.0114034,0.0110474,0.0120443,0.0122274,0.0119934,0.0113932,0.0114339,0.0117594,0.0111694,0.00972494,0.0108337,0.0108337,0.012441,0.0122375,0.0119019,0.0122681,0.0113627,0.0107829,0.0115356,0.0113017,0.0125834,0.0127055,0.0138448,0.0143127,0.0148315,0.0138143,0.0145365,0.01415,0.013916,0.0166829,0.0176595,0.0203552,0.0224101,0.0269063,0.0324402,0.0407613,0.0439046,0.052948,0.0470174,0.0473735,0.032369,0.0287679,0.0118205,0.0038147,0.00143433,0.000600179,0.00012207,4.06901e-05,2.03451e-05,0,0.00380452,0.00725301,0.00837199,0.0119934,0.0155334,0.0184428,0.0187785,0.0170593,0.0168254,0.0146077,0.0133769,0.0122681,0.012146,0.0119527,0.0105998,0.0105693,0.0108032,0.0110067,0.0104472,0.00992839,0.0107829,0.00933838,0.0098877,0.00905355,0.00900269,0.00969442,0.00917562,0.00933838,0.00957235,0.0100098,0.0102743,0.0125631,0.0130615,0.0142517,0.0134786,0.0113424,0.0103556,0.010671,0.0108541,0.0104472,0.0105082,0.0114237,0.0122884,0.0132955,0.0158488,0.0197144,0.0211283,0.0241292,0.028656,0.0397644,0.0467021,0.0449626,0.0490723,0.0384521,0.0410258,0.0486145,0.0350647,0.0187887,0.0100199,0.00526937,0.00275675,0.00180054,0.000946045,0.00084432
class5,../Datasets/wang/Images/train/class5/518.jpg,0.00887044,0.0085144,0.0093689,0.010203,0.00981649,0.00875854,0.00779216,0.00856527,0.00951131,0.0109151,0.0116882,0.0122681,0.0119425,0.0123291,0.0126241,0.014445,0.0171814,0.0175069,0.0192159,0.0221151,0.0246582,0.0253805,0.0259298,0.0277507,0.028717,0.03066,0.0318197,0.0326436,0.0335693,0.0341695,0.0345561,0.0340068,0.0341492,0.0329386,0.0319417,0.0303141,0.0295817,0.0276388,0.0265503,0.0232239,0.0214132,0.0189107,0.0180664,0.0168152,0.0150452,0.0138753,0.0122884,0.0102641,0.00773112,0.00567627,0.00457764,0.00310262,0.00258382,0.00193278,0.00137329,0.00080363,0.000559489,0.000498454,0.000244141,0.000172933,8.13802e-05,0.000101725,3.05176e-05,2.03451e-05,0.00953166,0.00878906,0.0109558,0.011556,0.0106405,0.00893148,0.00904338,0.00894165,0.0093689,0.0103048,0.0108948,0.0121765,0.0116781,0.0112,0.0115255,0.0114848,0.0125326,0.0141805,0.0152283,0.0172119,0.0174866,0.0190226,0.0206909,0.0217794,0.0237935,0.024587,0.0259603,0.0254211,0.0244141,0.0227865,0.0225423,0.0221761,0.0218302,0.0206197,0.0211894,0.0229187,0.0246379,0.0249939,0.0271098,0.0283305,0.0285339,0.0269775,0.0268555,0.0247396,0.0223389,0.0211283,0.0198466,0.0180257,0.0167236,0.0158997,0.0155741,0.0151672,0.0143026,0.0136007,0.0126038,0.00948079,0.00543213,0.00278727,0.000996908,0.000345866,0.00012207,4.06901e-05,1.01725e-05,0,0.00319417,0.00374349,0.00473022,0.00713094,0.00934855,0.0105184,0.00933838,0.00848389,0.00724284,0.00765991,0.00749715,0.0094401,0.0101217,0.0108541,0.0127767,0.0130107,0.0140279,0.0132446,0.0132955,0.0128479,0.0142924,0.0145365,0.0151469,0.0166016,0.0171407,0.0191854,0.0192566,0.0213114,0.0203044,0.0203552,0.0195618,0.021403,0.0201518,0.0206299,0.0203654,0.0194906,0.02005,0.0183512,0.0184021,0.0185343,0.0188192,0.0197144,0.0210978,0.0229187,0.0241496,0.026825,0.0280457,0.0270284,0.0277608,0.0262044,0.0246175,0.0236206,0.0233561,0.021169,0.0200399,0.0194702,0.0183207,0.0163574,0.0119527,0.00730387,0.00421143,0.00209554,0.000864665,0.000478109
class5,../Datasets/wang/Images/train/class5/519.jpg,0.0163269,0.0115255,0.0137939,0.0179749,0.0204366,0.0210673,0.021108,0.0205383,0.0218099,0.023702,0.0255432,0.0276896,0.027771,0.0272725,0.0288188,0.0317688,0.0325521,0.0337728,0.0352071,0.0348307,0.0357971,0.0356242,0.0341899,0.032725,0.0297648,0.027476,0.0246887,0.0241292,0.0215963,0.0191854,0.0186768,0.0170593,0.0154521,0.0138245,0.0126139,0.0117594,0.0108134,0.0101624,0.00916545,0.00902303,0.00841268,0.0081075,0.00746663,0.00716146,0.00660197,0.00548299,0.00501506,0.0037028,0.00306193,0.00302124,0.00244141,0.00240072,0.00314331,0.00372314,0.0057373,0.0062561,0.00552368,0.00375366,0.00158691,0.00016276,0,0,0,0,0.00710042,0.0100911,0.0114746,0.0123189,0.0146179,0.0155741,0.0160319,0.0151469,0.0161641,0.0188293,0.0220439,0.0196533,0.0180461,0.0164795,0.0160929,0.0175781,0.0170288,0.0176086,0.0176392,0.0193278,0.0213725,0.0235901,0.0254211,0.0274251,0.0308431,0.0327454,0.0333557,0.035024,0.0352071,0.0357971,0.0326335,0.031484,0.0293376,0.0255025,0.0225321,0.0206502,0.0184224,0.0174052,0.0162048,0.0168762,0.0172119,0.0177307,0.0152181,0.0131734,0.010081,0.00817871,0.00674438,0.00617472,0.00604248,0.00598145,0.00583903,0.00565592,0.00667318,0.00591024,0.00565592,0.00499471,0.00385539,0.00219727,0.00105794,0.000478109,0.000264486,0.000183105,2.03451e-05,0,0.002889,0.00628662,0.00690715,0.00839233,0.00879924,0.0108948,0.0146891,0.0150859,0.0146179,0.0170085,0.019399,0.0209554,0.0174967,0.0160929,0.0157064,0.0142212,0.0135396,0.0132751,0.013621,0.0132853,0.0146993,0.0153097,0.0160828,0.0159302,0.0175781,0.0190226,0.0186869,0.0213623,0.0232747,0.024058,0.0249532,0.0270793,0.0286458,0.0298767,0.0309652,0.0323385,0.0325216,0.0316467,0.0328267,0.0316467,0.0296326,0.0233663,0.0183411,0.0150146,0.0125427,0.0123901,0.0109253,0.0110168,0.0106099,0.0102234,0.0104777,0.0105286,0.0103251,0.0104065,0.0101013,0.010081,0.00941976,0.00822957,0.00495402,0.00361125,0.0026652,0.00163778,0.000976562,0.000854492
class5,../Datasets/wang/Images/train/class5/520.jpg,0.00364176,0.00686646,0.0125631,0.0175781,0.0234782,0.0276286,0.0283407,0.028422,0.02771,0.0283101,0.0256449,0.0256551,0.0230103,0.0227966,0.0221965,0.0190328,0.0170492,0.0159098,0.0159607,0.0158691,0.015391,0.0163269,0.0176188,0.0186157,0.019633,0.0202332,0.0215861,0.0223999,0.0248617,0.0257365,0.0273438,0.0273641,0.0273031,0.0252482,0.0237427,0.0231323,0.0235596,0.0219523,0.0204875,0.0198161,0.0189514,0.0181173,0.0158488,0.0137533,0.0122884,0.0114746,0.00953166,0.00841268,0.00750732,0.00651042,0.00557454,0.00509644,0.00434367,0.00366211,0.0026652,0.00204468,0.00146484,0.00118001,0.000732422,0.000467936,0.000193278,0.000101725,5.08626e-05,1.01725e-05,0.00516764,0.00985718,0.0131734,0.0161336,0.0199382,0.0249125,0.0269165,0.023702,0.022288,0.0220133,0.0229797,0.0237223,0.0227661,0.0237427,0.0222982,0.0212504,0.0197754,0.0186768,0.0189311,0.0183309,0.0170695,0.0181987,0.018158,0.0192159,0.0200602,0.0208232,0.0213318,0.0241801,0.0241597,0.0250549,0.0276794,0.0281576,0.0299479,0.0291036,0.0256958,0.0242208,0.0228577,0.0213318,0.0189616,0.0167643,0.0158386,0.0149638,0.0140991,0.0130107,0.0112203,0.0107625,0.00999959,0.00911458,0.00779216,0.00730387,0.00641886,0.00626628,0.00535075,0.00483195,0.00441488,0.00397746,0.00296021,0.00140381,0.000498454,0.000132243,7.12077e-05,1.01725e-05,1.01725e-05,0,0.00546265,0.0116577,0.0157878,0.0197042,0.0216675,0.0217387,0.0228068,0.0250651,0.028005,0.0293986,0.0269877,0.0257365,0.0241496,0.0235392,0.0209554,0.0196635,0.0178223,0.0163167,0.0152588,0.013031,0.0131632,0.0120341,0.0118408,0.0104675,0.00976562,0.00918579,0.0093689,0.00972494,0.0100505,0.0090332,0.0104574,0.0111084,0.0130615,0.0142517,0.0149434,0.0165405,0.0179443,0.0179952,0.0206604,0.0207926,0.0228984,0.0231425,0.0238647,0.0215251,0.0207316,0.0179036,0.0168457,0.0163371,0.0166321,0.0160929,0.0177002,0.0173442,0.015625,0.0134989,0.012502,0.0109965,0.0103251,0.00915527,0.00809733,0.0074056,0.00536092,0.00373332,0.00267537,0.00246175
class5,../Datasets/wang/Images/train/class5/521.jpg,0.0126445,0.00694784,0.00611369,0.00674438,0.00866699,0.00924683,0.00990804,0.0101725,0.00998942,0.0108541,0.0108846,0.0124105,0.0141602,0.015269,0.0146484,0.0158386,0.0179647,0.0193481,0.0208232,0.0227865,0.0233968,0.0220337,0.0202433,0.0188395,0.0197245,0.0197347,0.0202433,0.0194397,0.0197652,0.0208435,0.0195516,0.0203145,0.0211589,0.023173,0.0253499,0.0273438,0.0282898,0.0307515,0.0327657,0.0346476,0.0331421,0.0305176,0.0263468,0.0212809,0.0173543,0.0124715,0.00713094,0.0055542,0.00401815,0.00388591,0.00342814,0.00490316,0.00744629,0.0117188,0.0259399,0.0186259,0.0303752,0.0126139,0.000183105,1.01725e-05,1.01725e-05,1.01725e-05,0,0,0.00539144,0.00524902,0.00351969,0.00264486,0.00234985,0.00301107,0.00243123,0.00251261,0.00239054,0.00264486,0.00293986,0.00303141,0.00346883,0.00406901,0.00441488,0.00646973,0.00824992,0.0103251,0.0118205,0.0134074,0.0143636,0.015269,0.0167135,0.0182088,0.0189412,0.0191345,0.0184123,0.0178121,0.0178426,0.0208537,0.0215149,0.0216675,0.0220642,0.0221354,0.0219523,0.0206706,0.0202332,0.0196126,0.0177307,0.0181885,0.0196228,0.0206299,0.0231222,0.0235087,0.0253601,0.0321147,0.0416972,0.0353699,0.0327962,0.0396525,0.0605876,0.0400798,0.0367228,0.0320536,0.0264079,0.0156759,0.00714111,0.00199382,0.000773112,0.000406901,0.000203451,0.000233968,0.00012207,6.10352e-05,0.0035909,0.00423177,0.003184,0.00282796,0.00327555,0.00420125,0.00494385,0.00581869,0.00583903,0.00622559,0.00629679,0.00557454,0.00579834,0.00568644,0.00586955,0.00606283,0.00612386,0.00655111,0.00708008,0.00753784,0.00842285,0.00874837,0.00991821,0.0103963,0.0125427,0.0128886,0.0141398,0.0142517,0.0143738,0.0154317,0.0154622,0.0153198,0.0144348,0.0138143,0.0140991,0.0141093,0.0132141,0.0142822,0.0151469,0.014211,0.0142314,0.0138448,0.0189412,0.0259196,0.032196,0.0433451,0.0539246,0.0190938,0.0186259,0.0194804,0.0224609,0.0283712,0.0340881,0.0442301,0.0555929,0.0591431,0.0470785,0.0340373,0.0220642,0.011851,0.00557454,0.00245158,0.00100708,0.000518799
class5,../Datasets/wang/Images/train/class5/522.jpg,0.00935872,0.00640869,0.00715129,0.00817871,0.00926717,0.0112712,0.0128682,0.0140076,0.0162354,0.0180969,0.0224711,0.0264587,0.0297241,0.032135,0.0365194,0.0396729,0.0416972,0.0434265,0.0450541,0.0466105,0.0454203,0.0435994,0.042216,0.0374451,0.0326742,0.0273031,0.0215352,0.0180054,0.0151876,0.0116374,0.009257,0.00785319,0.00591024,0.00456746,0.00377401,0.00287882,0.00263468,0.00198364,0.00198364,0.00201416,0.00186157,0.00195312,0.00167847,0.00166829,0.00151571,0.00180054,0.00150553,0.00160726,0.00158691,0.00159709,0.00167847,0.00194295,0.00236003,0.00239054,0.00437419,0.00967407,0.0421956,0.0941569,0.00876872,0.0009257,0.000233968,3.05176e-05,0,0,0.00450643,0.0041097,0.0049235,0.00521851,0.00565592,0.00612386,0.00696818,0.00847371,0.00889079,0.0103048,0.0101217,0.0113424,0.0130005,0.0122986,0.0116374,0.0116984,0.0120341,0.0134074,0.0141398,0.015391,0.0161438,0.0161438,0.0164185,0.0160929,0.0175781,0.0184733,0.0203247,0.0223389,0.0263774,0.0293274,0.0330607,0.0372314,0.0385539,0.0397339,0.0398865,0.0372518,0.0357056,0.0327148,0.0285848,0.0255737,0.0237325,0.0187174,0.0148214,0.0117086,0.00845337,0.00552368,0.00387573,0.00272624,0.00259399,0.00211589,0.00224813,0.0030009,0.00375366,0.00994873,0.0189921,0.0262044,0.0309753,0.0714925,0.00101725,0.000264486,5.08626e-05,1.01725e-05,0,1.01725e-05,0.00279744,0.00330607,0.00413005,0.00485229,0.00588989,0.00598145,0.00675456,0.00684611,0.00828044,0.0100301,0.0110881,0.0121867,0.0142721,0.0149028,0.0134989,0.0148519,0.0148621,0.0154826,0.016215,0.0171611,0.0172424,0.018748,0.0197042,0.0197856,0.0189311,0.0185547,0.0192159,0.0198059,0.022349,0.0240784,0.0270691,0.0301412,0.0298258,0.0304769,0.0306498,0.0305278,0.0289103,0.0267029,0.0237427,0.0219523,0.0213725,0.0197856,0.0179036,0.0161438,0.0142517,0.0124512,0.0111186,0.00959269,0.00847371,0.00679525,0.00570679,0.00499471,0.00452677,0.0084432,0.0183512,0.0245667,0.0353292,0.0758464,0.00178019,0.000579834,0.000152588,3.05176e-05,0,0
class5,../Datasets/wang/Images/train/class5/523.jpg,0.0111389,0.00487264,0.00499471,0.00605265,0.00681559,0.0068868,0.00776164,0.00815837,0.0100505,0.0100606,0.0104268,0.0105591,0.012207,0.0135498,0.0148315,0.0167643,0.0187378,0.0197449,0.0231527,0.0254924,0.0283203,0.0299479,0.0268555,0.024821,0.0213013,0.0180257,0.015391,0.0138652,0.0130819,0.01179,0.0120239,0.0121562,0.0120646,0.0124308,0.0114543,0.011617,0.0109151,0.00997925,0.0113831,0.0122782,0.0129089,0.0156148,0.0183309,0.0190837,0.0199687,0.0202433,0.0160522,0.0124308,0.00883993,0.00612386,0.00590007,0.00610352,0.00806681,0.0160217,0.0528361,0.05071,0.102712,0.0460917,0,0,0,0,0,0,0.00328573,0.00395711,0.00345866,0.00323486,0.00346883,0.00398763,0.00406901,0.00446574,0.00454712,0.00516764,0.00593058,0.00655111,0.00613403,0.00476074,0.00463867,0.0045166,0.00391642,0.00405884,0.00378418,0.00355021,0.00368245,0.00344849,0.00325521,0.00423177,0.00483195,0.00538127,0.00611369,0.00665283,0.00811768,0.00915527,0.0115051,0.0141805,0.0169373,0.0207621,0.0239563,0.0299174,0.0339559,0.0369771,0.0407613,0.0418803,0.0420329,0.0387573,0.0359599,0.0330302,0.0304464,0.0253906,0.0220846,0.0204366,0.0215658,0.0274658,0.0451253,0.0447388,0.0459696,0.118642,0.0276896,0.00334676,0.00217692,0.00123088,0.000488281,0.000172933,4.06901e-05,2.03451e-05,0,0,0.00348918,0.00283813,0.00336711,0.00419108,0.00510661,0.00590007,0.00598145,0.00578817,0.00669352,0.00606283,0.00534058,0.00430298,0.00398763,0.00364176,0.00324504,0.00310262,0.00293986,0.00228882,0.00228882,0.00267537,0.00236003,0.00238037,0.00230916,0.00231934,0.00261434,0.0023702,0.00273641,0.00292969,0.00284831,0.00335693,0.00335693,0.00371297,0.00489299,0.00603231,0.00915527,0.0134786,0.0158183,0.0204468,0.0243225,0.0265706,0.0275167,0.0298157,0.0331523,0.037679,0.0475769,0.0626933,0.0716756,0.0981852,0.0871989,0.0525004,0.0271403,0.0273336,0.0291138,0.0293579,0.0267843,0.0222473,0.017334,0.0127258,0.00890096,0.00624593,0.00336711,0.00211589,0.00121053,0.00088501
class5,../Datasets/wang/Images/train/class5/524.jpg,0.0139364,0.028595,0.035319,0.0232544,0.0176086,0.0156352,0.0174357,0.0145365,0.0134989,0.0129089,0.0145874,0.0157776,0.0180562,0.0194194,0.0213216,0.0235087,0.0260112,0.0272624,0.0299784,0.0308838,0.0296834,0.0313212,0.0306091,0.0280863,0.0288696,0.0282593,0.0276591,0.0268148,0.0256653,0.0244242,0.0197957,0.0158895,0.0122477,0.00935872,0.00728353,0.00575765,0.00466919,0.00443522,0.00423177,0.00407918,0.00394694,0.00378418,0.00402832,0.00342814,0.00354004,0.00312297,0.00368245,0.00319417,0.00278727,0.00281779,0.00309245,0.00328573,0.00473022,0.0108541,0.0357259,0.0518188,0.0458883,0.018575,0.00250244,0.000366211,0.00012207,2.03451e-05,0,1.01725e-05,0.000590007,0.0130717,0.0318298,0.0256551,0.0196228,0.0145569,0.011617,0.00978597,0.00897217,0.00893148,0.00915527,0.00855509,0.00926717,0.00906372,0.00931803,0.00917562,0.0101827,0.0115458,0.0121053,0.0129191,0.0134583,0.0154928,0.016866,0.0207825,0.0215149,0.0223592,0.0233256,0.0237732,0.0238851,0.0232035,0.0247904,0.0240784,0.025238,0.025706,0.0273132,0.0282084,0.0304871,0.0282389,0.0242208,0.019928,0.0159505,0.013682,0.0125631,0.0112,0.00975545,0.00915527,0.00864665,0.0080363,0.00804647,0.00796509,0.00924683,0.0125529,0.0198975,0.0375671,0.0360107,0.042277,0.0253601,0.00238037,0.000661214,0.000183105,5.08626e-05,2.03451e-05,0,0,0.000233968,0.0111898,0.0263774,0.0226644,0.019399,0.0142822,0.0111796,0.00946045,0.00818888,0.00802612,0.00949097,0.00900269,0.00941976,0.00883993,0.00902303,0.0088501,0.00893148,0.00929769,0.00984701,0.0108439,0.0112813,0.0130107,0.0140279,0.0149434,0.0165507,0.0171407,0.0179647,0.0180461,0.0184326,0.0188293,0.0183105,0.0185547,0.0188802,0.0190837,0.0194906,0.0210673,0.022939,0.0242106,0.0246989,0.0280965,0.0313822,0.036672,0.0444641,0.0581156,0.0574137,0.0602824,0.0215251,0.0135702,0.0112508,0.00883993,0.00882975,0.0075887,0.00731405,0.00712077,0.00697835,0.00634766,0.00454712,0.00324504,0.00210571,0.00116984,0.000640869,0.000284831,0.000142415,6.10352e-05
class5,../Datasets/wang/Images/train/class5/525.jpg,0.0204773,0.0147909,0.0152181,0.0173747,0.0194092,0.0213928,0.0205994,0.0180664,0.0180257,0.0199687,0.0224711,0.0247599,0.0290833,0.031311,0.0332845,0.0350749,0.0361532,0.0365397,0.0340576,0.0336507,0.0332031,0.0297852,0.0279236,0.0249634,0.0235291,0.0222575,0.0213623,0.0195312,0.0182902,0.0166219,0.0155945,0.0151672,0.0137024,0.0128479,0.0126546,0.011495,0.0102946,0.00895182,0.00824992,0.00725301,0.00728353,0.00646973,0.0061849,0.00597127,0.0054423,0.00569661,0.00507609,0.00541178,0.00540161,0.00541178,0.00575765,0.00588989,0.00600179,0.00849406,0.0140584,0.0166626,0.0238241,0.00500488,0.000488281,6.10352e-05,2.03451e-05,0,0,0,0.00827026,0.0105794,0.013387,0.0170695,0.0193481,0.0169169,0.0124715,0.010498,0.00999959,0.00975545,0.0102437,0.0108337,0.0112,0.0111084,0.0110067,0.0116679,0.0128784,0.0142721,0.0160929,0.0176595,0.0203959,0.0227153,0.0264282,0.0315857,0.033488,0.0369873,0.0377197,0.0363973,0.0378723,0.0377502,0.0376383,0.0350952,0.0342712,0.0307007,0.0279134,0.0254313,0.0291341,0.0334269,0.0421855,0.0353699,0.0166829,0.00963338,0.00679525,0.00610352,0.00512695,0.00463867,0.00438436,0.00364176,0.00367228,0.00339762,0.00304159,0.00330607,0.00328573,0.00357056,0.00374349,0.00363159,0.003479,0.00226847,0.00131226,0.000396729,8.13802e-05,3.05176e-05,0,1.01725e-05,0.00383504,0.00574748,0.00804647,0.0118408,0.0149333,0.0150146,0.0125732,0.0107829,0.00962321,0.00922648,0.00906372,0.00886027,0.00820923,0.00747681,0.00788371,0.00814819,0.00793457,0.00905355,0.00906372,0.0102336,0.0101318,0.0115255,0.0120036,0.0134074,0.0150248,0.0168152,0.0187276,0.0214233,0.0225728,0.025411,0.0279439,0.0294495,0.0309245,0.0305481,0.0319316,0.0380758,0.05896,0.0532939,0.0413106,0.0351156,0.0285339,0.0244039,0.0230408,0.0215658,0.0204671,0.0186768,0.0173645,0.0152791,0.013621,0.0116475,0.0105286,0.00891113,0.00799561,0.00651042,0.0055542,0.0054423,0.00523885,0.00541178,0.00483195,0.00448608,0.00313314,0.00213623,0.00157674,0.00149536
